441,Feminino,35,Inhambane,Licenciatura,Casado,15901.29,160.6,72.2,Muito insatisfeito,06/09/1989,08/11/2025,3,Sim,Sem observações
442,Masculino,21,Manica,Secundária,Casado,12325.94,178.5,72.6,Muito satisfeito,14/09/2003,10/10/2025,3,Sim,Entrevista concluída
443,Feminino,36,Sofala,Secundária,Casado,26797.76,154.6,90.9,Neutro,29/03/1988,30/11/2025,1,Sim,Entrevista concluída
444,Feminino,18,Sofala,Técnica,Divorciado,28544.88,162.2,60.6,Insatisfeito,02/04/2006,07/12/2025,3,Sim,Contacto posterior
445,Feminino,38,Cabo Delgado,Primária,Solteiro,14400.52,184.2,54.7,Satisfeito,1986-07-19,05/06/2025,1,Não,Necessita revisão
446,Masculino,44,Manica,Primária,Solteiro,20496.55,160.5,84.4,Muito insatisfeito,18/02/1980,,5,Não,Sem observações
447,Feminino,5,Maputo,Licenciatura,Casado,22324.37,158.5,77.0 kg,Neutro,24/05/1981,22/04/2025,0,Sim,Entrevista concluída
448,Feminino,18,Manica,Técnica,Viúvo,10140.71,164.7,61.1,Satisfeito,15/05/2006,17/08/2025,1,Não,Necessita revisão
449,Feminino,23,Cabo Delgado,Licenciatura,Viúvo,13942.03,161.0,62.4,Satisfeito,17/01/2001,12/10/2025,2,Não,Contacto posterior
450,Feminino,31,Inhambane,Nenhuma,Divorciado,20082.93,165.2,61.5,Insatisfeito,17/12/1993,19/08/2025,3,Sim,Entrevista concluída
451,Masculino,29,Sofala,Primária,Viúvo,13420.29,158.0,86.2,Insatisfeito,11/07/1995,26/02/2025,2,Não,Sem observações
452,Masculino ,18,Cabo Delgado,Licenciatura,União de facto,38997.71,163.3,67.3,Neutro,24/11/2006,14/08/2025,2,Sim,Sem observações
453,Masculino,27,Gaza,Licenciatura,Casado,49129.47,169.9,64.3,Satisfeito,08/02/1997,07/10/2025,3,Sim,Entrevista concluída
454,Feminino,20,Niassa,Primária,Casado,12218.5,166.1,69.3,Muito satisfeito,13/08/2004,09/05/2025,2,Sim,Contacto posterior
455,Masculino,39,Niassa,Licenciatura,União de facto,30139.08,170.4,75.8,Muito insatisfeito,30/09/1985,22/07/2025,0,Sim,Necessita revisão
456,Masculino,38,Inhambane,Licenciatura,Divorciado,12558.27,174.6,62.9,Neutro,29/09/1986,12/11/2025,1,Sim,Contacto posterior
457,Feminino,18,Gaza,Secundária,Viúvo,57569.06,171.4,68.1,Neutro,24/09/2006,06/10/2025,1,Não,Dados confirmados
458,Masculino,,Maputo,Secundária,Viúvo,33567.38,169.9,54.6,Satisfeito,04/04/1974,23/04/2025,0,Sim,Necessita revisão
459,Feminino,24,Sofala,Secundária,Divorciado,6112.02,158.2,56.3,Satisfeito,06/04/2000,30/10/2025,2,Sim,Necessita revisão
460,Masculino,20,Tete,Primária,Divorciado,10636.74,164.5,90.9,Muito insatisfeito,15/02/2004,02/04/2025,2,Não,Dados confirmados
461,Feminino,34,Niassa,Técnica,União de facto,8047.48,178.8,64.3,Satisfeito,28/04/1990,07/02/2025,2,Sim,Dados confirmados
462,Feminino,22,Niassa,Secundária,Viúvo,13501.03,171.5,84.2,Muito insatisfeito,03/01/2003,27/01/2025,4,Sim,Sem observações
463,Feminino,37,Tete,Técnica,Casado,35058.93,174.8,79.4,Muito satisfeito,06/08/1987,20/10/2025,2,Não,Contacto posterior
464,Masculino,32,Nampula,Técnica,União de facto,41579.5,155.0,69.2,Muito satisfeito,14/12/1992,23/11/2025,3,Não,Dados confirmados
465,Feminino,46,Niassa,Licenciatura,Divorciado,54507.03,160.3,92.1,Neutro,10/09/1978,19/10/2025,3,Sim,Contacto posterior
466,Masculino,48,Sofala,Secundária,Viúvo,35415.65,,76.0,Muito insatisfeito,07/09/1976,26/08/2025,3,Sim,Contacto posterior
467,Feminino,43,Manica,Técnica,Divorciado,28693.37,166.8,52.0,Insatisfeito,12/12/1981,21/04/2025,2,Não,Entrevista concluída
468,Feminino,19,Nampula,Licenciatura,Divorciado,15814.22,171.1,92.4,Satisfeito,06/02/2005,02/12/2025,3,Sim,Sem observações
469,Masculino,51,Maputo,Secundária ,Viúvo,14424.1,159.9,63.4,Satisfeito,20/03/1973,16/09/2025,2,Sim,Dados confirmados
470,Masculino,18,Cabo Delgado,Técnica,Solteiro,18973.62,162.4,72.1,Satisfeito,27/01/2006,31/07/2025,0,Não,Contacto posterior
471,Masculino,31,Cabo Delgado,Desconhecido,Viúvo,15310.51,151.2,50.5,Muito insatisfeito,12/11/1993,20/10/2025,3,Sim,Contacto posterior
472,Feminino,42,Zambézia,Primária,Solteiro,10024.1,164.8,48.9,Neutro,27/12/1982,03/10/2025,1,Não,Contacto posterior
473,Feminino,18,Sofala,Técnica,Casado,15931.19,170.6,69.3,Satisfeito,14/11/2006,26/05/2025,1,Sim,Sem observações 
474,Feminino,64,Inhambane,Secundária,Viúvo,12321.6,152.9,90.6,Muito satisfeito,22/10/1960,15/01/2025,3,Não,Contacto posterior
475,Feminino,31,Zambézia,Mestrado,Casado,10275.65,162.3,56.3,Muito insatisfeito,13/02/1993,25/11/2025,2,Sim,Contacto posterior
476,Feminino,22,Nampula,Secundária,Solteiro,20526.02,169.5,64.3,Muito satisfeito,26/02/2002,25/07/2025,0,Sim,Entrevista concluída
477,Masculino,29,Niassa,Mestrado,Viúvo,8813.19,157.6,70.5,Muito satisfeito,10/05/1995,21/12/2025,3,sim,Necessita revisão
478,Masculino,50,Zambézia,Nenhuma,União de facto,15104.12,171.7,41.2,Muito insatisfeito,20/10/1974,19/02/2025,3,Não,Dados confirmados
479,Masculino,48,Tete,Secundária,Casado,32306.69,153.6,90.4,Insatisfeito,22/07/1976,23/05/2025,2,Sim,Dados confirmados
480,Feminino,51,Niassa,Licenciatura,Divorciado,29721.39,170.4,75.1,Satisfeito,13/01/1973,10/03/2025,4,Não,Necessita revisão
481,Feminino,37,Niassa,Secundária,Viúvo,10295.05,171.5,59.1,Insatisfeito,03/08/1987,05/02/2025,2,Sim,Sem observações
482,Masculino,27,Cabo Delgado,Secundária,Solteiro,11726.63,151.8,58.4,Satisfeito,01/05/1997,06/01/2025,0,,Entrevista concluída
483,Feminino,30,Maputo,Mestrado,Divorciado,9271.67,165.5,62.3,Satisfeito,08/04/1994,07/06/2025,4,Sim,Entrevista concluída
484,Feminino,47,Cabo Delgado,Secundária,Solteiro,18405.07,167.8,61.4,Satisfeito,02/09/1977,07/09/2025,1,Não,Sem observações
485,Feminino,18,Nampula,Técnica,Solteiro,20204.02,45,55.7,Neutro,20/10/2006,08/06/2025,0,Não,Necessita revisão
486,Feminino,19,Zambézia,Licenciatura,Viúvo,29829.39,148.8,52.3,Satisfeito,28/10/2005,30/05/2025,1,Não,Contacto posterior
487,Masculino,49,Sofala,Licenciatura,Divorciado,15235.6,151.2,90.4,Neutro,18/08/1975,27/04/2025,1,Não,Dados confirmados
488,Feminino,26,Maputo,Licenciatura,Viúvo,21864.18,164.2,65.5,muito satisfeito,12/09/1998,13/01/2025,1,Sim,Contacto posterior
489,Feminino,45,Maputo,Secundária,União de facto,51478.4,155.2,61.1,Insatisfeito,04/09/1979,02/01/2025,2,Não,Entrevista concluída
490,Masculino,30,Zambézia,Técnica,Casado,16461.88,162.5,59.0,Muito satisfeito,04/12/1994,20/04/2025,1,Sim,Dados confirmados
491,Masculino,30,Cabo Delgado,Primária,Divorciado,13200.45,154.3,74.7,Muito satisfeito,23/07/1994,18/11/2025,2,Não,Necessita revisão
492,Feminino,35,Inhambane,Secundária,Divorciado,18016.5,162.9,36.2,Insatisfeito,27/03/1989,01/11/2025,2,Não,Necessita revisão
493,Masculino,37,Inhambane,Secundária,Solteiro,11004.02,156.8,65.5,Muito insatisfeito,25/03/1987,25/02/2025,4,Sim,Entrevista concluída
494,Feminino,35,Zambézia,Técnica,Divorciado,43180.99,166.7,57.7,Neutro,25/06/1989,03/09/2025,4,Não,Necessita revisão
495,Masculino,46,Cabo Delgado,Licenciatura,Viúvo,14113.04,163.0,71.6,Muito insatisfeito,06/06/1978,21/09/2025,2,Sim,Necessita revisão
496,Masculino,26,Zambézia,Técnica,Viúvo,13812.77,148.6,64.0,Muito satisfeito,17/12/1998,20/01/2025,2,Não,Sem observações
497,Feminino,41,Gaza,Primária,Divorciado,26016.65,153.0,39.1,Muito insatisfeito,27/11/1983,04/28/2025,1,Sim,Dados confirmados
498,Feminino,21,Sofala,Primária,União de facto,15000 MZN,171.8,60.2,Muito insatisfeito,20/11/2003,11/03/2025,5,Sim,Contacto posterior
499,Masculino,28,Cabo Delgado,Primária,Solteiro,21118.16,172.3,82.9,Neutro,18/08/1996,27/05/2025,1,Sim,Entrevista concluída
500,Masculino,52,Nampula,Licenciatura,Viúvo,10858.04,166.7,68.4,Muito insatisfeito,19/07/1972,04/03/2025,2,Não,Dados confirmados
501,Feminino,36,Tete,Nenhuma,Viúvo,11074.2,162.0,70.6,Satisfeito,15/06/1988,24/07/2025,3,Não,Contacto posterior
502,Feminino,28,Sofala,Licenciatura,Divorciado,19800.18,171.6,,Muito insatisfeito,16/12/1996,05/01/2025,5,Sim,Contacto posterior
503,Masculino,45,Sofala,Primária,União de facto,7774.84,160.6,90.9,Muito satisfeito,02/06/1979,19/05/2025,2,Sim,Sem observações
504,Masculino,34,Sofala,Primária,Solteiro,30135.22,148.3,56.9,Satisfeito,04/12/1990,26/11/2025,1,Sim,Dados confirmados
505,Masculino,41,Tete,Nenhuma,Viúvo,25553.6,188.1,53.9,Muito insatisfeito,24/03/1983,18/12/2025,-1,Sim,Entrevista concluída
506,Feminino,64,Zambézia,Licenciatura,Solteiro,16733.81,159.6,39.4,Muito insatisfeito,08/04/1960,18/03/2025,2,Não,Necessita revisão
507,Masculino,18,Zambézia,Mestrado,Divorciado,22023.09,176.6,81.4,Neutro,14/05/2006,29/07/2025,0,Sim,Contacto posterior
508,Feminino,26,Tete,Secundária,União de facto,25024.5,162.1,94.4,Neutro,03/09/1998,13/09/2025,2,Não,
509,Masculino,46,Inhambane,Mestrado,Solteiro,54034.96,155.2,52.6,Muito satisfeito,14/10/1978,21/01/2025,4,Sim,Sem observações
510,Masculino,18,Niassa,Nenhuma,União de facto,15908.34,167.3,63.9,Muito insatisfeito,01/03/2006,02/10/2025,3,Sim,Entrevista concluída
511,Feminino,35,Niassa,Licenciatura,solteiro,33799.83,177.0,82.0,Neutro,17/01/1989,18/04/2025,2,Sim,Contacto posterior
512,Feminino,19,Manica,Primária,Viúvo,7487.7,160.8,51.7,Neutro,10/05/2005,17/05/2025,2,Não,Dados confirmados
513,Feminino,51,Manica,Primária,União de facto,25900.59,158.1,67.9,Muito satisfeito,02/01/1974,11/01/2025,0,Sim,Dados confirmados
514,Masculino,20,Manica,Secundária,Solteiro,20937.61,170.9,59.8,Muito insatisfeito,06/07/2004,09/05/2025,1,Não,Empregado em tempo inteiro
515,Feminino,39,Sofala,Licenciatura,Viúvo,10053.33,158.9,83.1,Muito satisfeito,22/11/1985,03/07/2025,2,Sim,Sem observações
516,Feminino,51,Manica,Mestrado,União de facto,23032.56,164.9,49.0,Muito insatisfeito,06/03/1973,17/12/2025,0,Sim,SEM OBSERVAÇÕES
517,Masculino,41,Nampula,Licenciatura,Solteiro,35107.14,177.1,93.0,Muito satisfeito,20/06/1983,22/09/2025,3,Sim,Necessita revisão
518,Masculino,42,Cabo Delgado,Mestrado,Viúvo,13914.97,164.8,92.7,Neutro,14/10/1982,21/12/2025,1,Não,Dados confirmados
509,Masculino,18,Inhambane,Secundária,Viúvo,,172.8,76.5,Não sabe,11/04/2006,26/07/2025,0,Não,Dados confirmados
520,Masculino,30,Cabo Delgado,Secundária,Casado,8930.8,142.1,72.4,Muito satisfeito,06/09/1994,18/06/2025,1,Sim,Contacto posterior
521,Feminino,18,Gaza,Secundária,Solteiro,6678.69,164.6,82.2,Muito insatisfeito,23/07/2006,16/05/2025,3,Não,Contacto posterior
522,Masculino,18,Cabo Delgado,Secundária,União de facto,13139.9,159.6,74.0,Neutro,24/09/2006,18/09/2025,1,Não,Necessita revisão
523,Masculino,34,Cabo Delgado,Secundária,União de facto,24990.21,157.4,82.1,Satisfeito,04/07/1990,11/08/2025,2,Sim,Sem observações
509,Feminino,40,Sofala,Primária,União de facto,0,158.8,65.0,Satisfeito,07/11/1984,18/08/2025,1,Não,Entrevista concluída
525,Feminino,38,Manica,Licenciatura,Divorciado,11103.61,182.9,57.6,Neutro,06/04/1986,19/04/2025,4,Sim,Sem observações
526,Feminino,43,Tete,,Divorciado,9957.45,152.1,54.6,Insatisfeito,27/11/1981,14/03/2025,2,Não,Sem observações
527,Masculino,18,Niassa,Primária,Viúvo,17320.35,156.3,70.1,Insatisfeito,17/07/2006,24/06/2025,1,Não,Contacto posterior
528,Feminino,30,Manica,Primária,Divorciado,44101.66,151.4,80.0,Neutro,01/03/1994,02/06/2025,0,Não,Necessita revisão
529,Feminino,29,Sofala,Primária,Viúvo,24836.34,154.4,85.6,Neutro,11/12/1995,27/04/2025,0,Não,Necessita revisão
530,Masculino,21,Gaza,Licenciatura,Viúvo,116917.2,156.0,63.8,Neutro,04/06/2003,06/05/2025,1,yes,Contacto posterior
531,Masculino,39,Tete,Técnica,Divorciado,7358.54,164.4,84.1,Neutro,31/10/1985,24/07/2025,1,Sim,Necessita revisão
532,Masculino,44,Inhambane,Primária,Viúvo,22000.61,163.0,54.0,Muito satisfeito,21/08/1980,19/12/2025,0,Não,Sem observações
533,Masculino,56,Manica,Secundária,Viúvo,97370.0,152.5,81.9,Neutro,14/05/1968,21/07/2025,2,Sim,Entrevista concluída
534,Feminino,38,Gaza,Licenciatura,Divorciado,14822.43,163.1,83.2,Muito insatisfeito,1986-10-13,30/05/2025,1,Não,Sem observações
535,Feminino,30,Sofala,Primária,Casado,20196.6,165.1,250,Insatisfeito,13/10/1994,02/03/2025,1,Não,Dados confirmados
536,Masculino,18,Niassa,primaria,União de facto,13493.75,171.6,55.3,Neutro,24/06/2006,24/05/2025,2,Sim,Necessita revisão
537,Masculino,50,Gaza,Secundária,Solteiro,12313.07,153.9,52.5,Insatisfeito,18/12/1974,07/06/2025,3,Talvez,Necessita revisão
538,Feminino,42,Inhambane,Técnica,Casado,36153.49,178.4,80.9,Muito satisfeito,14/06/1982,08/05/2025,1,Não,Dados confirmados
539,Feminino,36,Tete,Licenciatura,Divorciado,40766.56,175.7,38.2,Muito satisfeito,09/06/1988,31/12/2025,0,Sim,Dados confirmados
540,Feminino,48,Cabo Delgado,Licenciatura,União de facto,34842.85,170.4,64.0,Muito satisfeito,30/06/1976,18/12/2025,3,Sim,Necessita revisão
541,Feminino,38,Cabo Delgado,Mestrado,Solteiro,19278.75,164.1,82.1,Muito satisfeito,08/02/1986,19/10/2025,2,Sim,Necessita revisão
542,X,20,Niassa,Licenciatura,Viúvo,24448.64,158.7,86.7,,15/12/2004,27/11/2025,1,Sim,Dados confirmados
543,,49,Gaza,Licenciatura,Viúvo,15465.33,163.8,65.1,Neutro,02/12/1975,01/01/2020,3,Sim,Necessita revisão
544,Feminino,24,Tete,Licenciatura,Divorciado,25244.5,165.0,73.6,Satisfeito,08/09/2000,27/01/2025,2,Sim,Dados confirmados
545,Feminino,20,Nampula,Mestrado,União de facto,14124.31,170.2,69.4,Neutro,08/02/2004,06/07/2025,0,Sim,Necessita revisão
546,Feminino,22,Tete,Licenciatura,Casado,26548.66,169.9,57.4,Muito satisfeito,06/12/2002,23/09/2025,4,Não,Contacto posterior
547,Masculino,35,Tete,Secundária,Solteiro,42568.0,169.3,84.6,Muito insatisfeito,20/09/1989,18/02/2025,1,Não,Contacto posterior
548,Masculino,47,Gaza,Secundária,União de facto,23132.71,153.9,35.0,Muito satisfeito,21/02/1977,21/08/2025,1,Sim,Entrevista concluída
549,Masculino,31,Inhambane,Licenciatura,Viúvo,29700.53,168.7,83.5,MS,09/04/1993,20/01/2025,2,Sim,Sem observações
550,Masculino,33,Maputo,Licenciatura,Casado,48665.24,158.3,91.2,Muito satisfeito,21/11/1991,28/10/2025,2,Sim,Sem observações
551,Feminino,38,Manica,Nenhuma,União de facto,24017.36,160.9,75.0,Muito satisfeito,09/07/1986,24/08/2025,1,Não,Sem observações
552,Masculino,18,Niassa,Secundária,Viúvo,21944.46,166.8,62.3,Insatisfeito,26/11/2006,22/08/2025,4,Não,Contacto posterior
553,Masculino,38,Sofala,Secundária,União de facto,16316.55,167.2,97.9,Neutro,06/11/1986,11/04/2025,2,Sim,Sem observações
554,Feminino,18,Gaza,Técnica,Divorciado,31841.32,159.8,56.2,Muito insatisfeito,04/08/2006,21/08/2025,2,Sim,Necessita revisão
555,Feminino,41,Tete,Secundária,Casado,18147.61,173.6,72.5,Muito insatisfeito,21/01/1983,25/05/2025,1,Não,Dados confirmados
556,Feminino,43,Tete,Secundária,Solteiro,9176.28,"151,3",69.4,Insatisfeito,14/09/1981,22/07/2025,1,Sim,Dados confirmados
557,Masculino,28,Sofala,Secundária,Divorciado,17536.1,159.7,67.8,Insatisfeito,09/10/1996,22/05/2025,5,Sim,Contacto posterior
558,Masculino,62,Gaza,Licenciatura,Viúvo,16119.11,160.3,57.7,Satisfeito,29/07/1962,14/04/2025,1,Não,Contacto posterior
559,Masculino,42,Cabo Delgado,Mestrado,Divorciado,37456.24,190.3,39.8,Muito insatisfeito,09/05/1982,12/09/2025,1,Sim,N/A
560,Masculino,25,Tete,Mestrado,Divorciado,11331.57,166.1,62.4,Muito satisfeito,31/08/1999,05/10/2025,0,Sim,Contacto posterior
561,Masculino,27,Manica,Primária,Viúvo,18900.74,171.3,89.4,Satisfeito,19/07/1997,30/12/2025,3,Sim,Dados confirmados
562,Masculino,44,Maputo,Secundária,Casado,31594.73,165.0,60.2,Satisfeito,22/01/1980,29/08/2025,1,Não,Sem observações
563,Masculino,18,Zambézia,Técnica,Viúvo,36186.82,169.6,67.7,Satisfeito,14/05/2006,20/02/2025,3,Não,Entrevista concluída
564,Feminino,28,Inhambane,Nenhuma,União de facto,11830.69,148.7,46.2,Insatisfeito,28/11/1996,08/08/2025,1,Não,Sem observações
565, feminino,32,Nampula,Secundária,Casado,3994.83,167.5,68.1,Neutro,04/01/1992,09/09/2025,2,Não,Sem observações
566,Feminino,27,Zambézia,Licenciatura,Viúvo,33529.9,161.7,77.5,Insatisfeito,27/07/1997,04/04/2025,5,Não,Contacto posterior
567,Feminino,31,Gaza,Técnica,Divorciado,15077.78,165.7,66.2,Neutro,21/09/1993,27/03/2025,1,Sim,Entrevista concluída
568,Masculino,34,Niassa,Licenciatura,Solteiro,4310.53,171.1,65.1,Muito insatisfeito,06/12/1990,02/17/2025,1,Sim,Contacto posterior
569,Masculino,36,Manica,Licenciatura,Casado,14663.04,163.7,52.1,Muito insatisfeito,19/04/1988,22/07/2025,3,Não,Dados confirmados
570,Feminino,18,Maputo,Nenhuma,União de facto,42682.54,160.1,64.6,Neutro,22/05/2006,18/09/2025,4,Não,Necessita revisão
571,Feminino,45,Zambézia,Mestrado,Solteiro,35500.31,157.3,73.1,Neutro,12/06/1979,30/04/2025,2,Sim,Contacto posterior
572,Feminino,21,Niassa,Licenciatura,Divorciado,36586.62,157.5,69.3,Insatisfeito,13/07/2003,06/04/2025,2,Não,Sem observações
573,Feminino,47,Zambézia,Nenhuma,Separado,9644.76,168.4,51.4,Muito satisfeito,04/01/1977,08/05/2025,1,Não,Necessita revisão
574,Masculino,23,Sofala,Secundária,Viúvo,13299.58,160.4,80.1,Satisfeito,13/01/2001,12/04/2025,1,Sim,Contacto posterior
575,Masculino,27,Inhambane,Mestrado,Divorciado,29763.17,184.7,62.7,Muito satisfeito,20/07/1997,18/03/2025,2,Sim,Contacto posterior
576,Feminino,42,Sofala,Secundária,Viúvo,17106.93,158.3,68.7,Neutro,20/05/1982,05/09/2025,2,Sim,Entrevista concluída
577,Feminino,51,Gaza,Primária,Casado,20409.72,163.1,56.3,Muito insatisfeito,21/09/1973,27/04/2025,3,Sim,Necessita revisão
578,Masculino,39,Cabo Delgado,Secundária,Divorciado,23537.6,159.1,75.4,Muito insatisfeito,16/08/1985,20/05/2025,1,Sim,Entrevista concluída
579,Masculino,26,Manica,Mestrado,União de facto,22039.69,170.6,57.0,Insatisfeito,12/07/1998,28/10/2025,0,Sim,Contacto posterior
580,Feminino,35,Gaza,Primária,União de facto,10008.96,165.2,86.5,Satisfeito,14/10/1989,01/03/2025,4,Sim,Necessita revisão
581,Feminino,44,Tete,Secundária,Divorciado,15000,164.3,53.9,Neutro,19/06/1980,20/03/2025,4,Sim,Contacto posterior
582,Feminino,29,Tete,Técnica,Solteiro,20427.06,250,52.6,Insatisfeito,06/07/1995,08/04/2025,1,Não,Contacto posterior
583,Masculino,38,Niassa,Licenciatura,Casado,12141.65,183.4,55.3,Insatisfeito,26/02/1986,26/08/2025,0,SIM,Entrevista concluída
584,Masculino,37,Inhambane,Primária,Casado ,38941.56,160.9,39.5,Insatisfeito,25/09/1987,13/01/2025,2,Não,Contacto posterior
585,Feminino,19,Inhambane,Secundária,Casado,11719.26,159.2,55.7,Muito satisfeito,12/06/2005,19/03/2025,1,Sim,Necessita revisão
586,Masculino,43,Inhambane,Licenciatura,Casado,12019.61,155.2,69.9,Muito satisfeito,03/01/1982,13/01/2025,,Não,Sem observações
587,Masculino,26,Tete,Licenciatura,Casado,11783.93,178.0,60.8,Muito satisfeito,23/01/1998,26/04/2025,0,Sim,Sem observações
588,Feminino,32,Zambézia,Secundária,União de facto,21898.71,148.0,76.4,Satisfeito,03/10/1992,20/04/2025,1,Sim,Entrevista concluída
589,Masculino,44,Maputo,Primária,Viúvo,30996.0,183.1,66.5,Satisfeito,11/11/1980,16/03/2025,3,Sim,Sem observações
590,Masculino,36,Sofala,Secundária,Casado,29756.98,169.8,79.5,Satisfeito,06/03/1988,15/10/2025,2,Não,Necessita revisão
591,Masculino,39,Inhambane,Primária,Solteiro,32726.45,154.6,98.8,Muito insatisfeito,24/07/1985,30/09/2025,5,Sim,Dados confirmados
592,Feminino,32,Nampula,Primária,Solteiro,57424.31,162.6,62.0,Muito satisfeito,27/12/1992,10/05/2025,0,Não,Dados confirmados
593,Feminino,38,Tete,Primária,União de facto,4638.73,181.2,80.0,Insatisfeito,26/05/1986,29/07/2025,2,Não,Necessita revisão
594,Masculino,30,Maputo,Técnica,Casado,28747.35,187.5,91.1,Muito insatisfeito,30/08/1994,18/08/2025,2,Sim,Dados confirmados
595,Feminino,41,Manica,Nenhuma,Divorciado,8215.69,173.6,59.6,Satisfeito,19/07/1983,23/08/2025,1,Sim,Dados confirmados
596,Masculino,-3,Niassa,Mestrado,Divorciado,9162.67,151.5,78.6 kg,Muito satisfeito,31/03/1979,17/10/2025,2,Não,Sem observações
597,Feminino,41,Niassa,Licenciatura,Viúvo,35639.01,173.6,57.8,Insatisfeito,06/04/1983,05/10/2025,5,Sim,Contacto posterior
598,Masculino,26,Inhambane,Secundária,Divorciado,4240.81,162.0,65.7,Insatisfeito,01/04/1998,13/10/2025,1,Sim,Entrevista concluída
599,Masculino,31,Sofala,Licenciatura,União de facto,17860.11,157.2,78.0,Muito insatisfeito,28/12/1993,24/07/2025,2,Sim,Necessita revisão
600,Feminino,40,Zambézia,Licenciatura,União de facto,22804.78,156.9,63.8,Insatisfeito,16/03/1984,01/09/2025,1,Sim,Dados confirmados
601,Feminino,41,Zambézia,Secundária,Divorciado,8526.24,163.9,67.3,Muito insatisfeito,22/03/1983,10/05/2025,1,Sim,Sem observações
602,Masculino,26,Sofala,Licenciatura,Divorciado,15265.17,170.8,62.8,Satisfeito,27/04/1998,05/01/2025,2,Não,SEM OBSERVAÇÕES
603,Masculino,46,Zambézia,Primária ,União de facto,15486.87,133.6,67.0,Muito satisfeito,10/03/1978,07/03/2025,3,Sim,Sem observações
604,Masculino,39,Manica,Licenciatura,Viúvo,24109.82,165.2,91.1,Neutro,15/01/1985,24/12/2025,3,Não,Dados confirmados
605,Feminino,37,Inhambane,Secundária,Solteiro,5931.94,151.4,52.6,Satisfeito,12/05/1987,07/07/2025,1,Sim,Necessita revisão
606,Feminino,46,Gaza,Primária,Divorciado,22966.15,175.4,61.4,Muito insatisfeito,24/06/1978,01/07/2025,99,Sim,Sem observações
607,Feminino,34,Nampula,Técnica,Viúvo,15727.17,166.8,56.2,Neutro,27/05/1990,12/05/2025,2,Não,Sem observações
608,Masculino,31,Manica,Secundária,Divorciado,21034.95,170.5,71.8,Muito satisfeito,11/01/1993,18/04/2025,1,Sim,Entrevista concluída
609,Masculino,49,Zambézia,Primária,União de facto,22598.09,176.4,53.4,Satisfeito,14/05/1975,15/07/2025,2,Sim,Sem observações
610,Feminino,40,Niassa,Técnica,Viúvo,27874.15,147.2,48.1,satisfeito ,18/11/1984,12/04/2025,1,Não,Dados confirmados
611,Masculino,42,Maputo ,Primária,União de facto,7529.08,163.9,66.5,Satisfeito,28/12/1982,17/03/2025,2,Não,Entrevista concluída
612,Feminino,23,Zambézia,Mestrado,Divorciado,15349.74,163.1,35.0,Muito insatisfeito,13/02/2001,18/10/2025,1,Não,Entrevista concluída
613,Feminino,33,Maputo,Secundária,União de facto,11436.31,169.6,50.3,Insatisfeito,25/05/1991,21/10/2025,2,Não,Sem observações
614,Masculino,46,Inhambane,Licenciatura,,64758.65,171.9,84.6,Muito satisfeito,07/09/1978,13/07/2025,3,Não,Dados confirmados
615,Masculino,37,Nampula,Secundária,Solteiro,10257.15,148.5,52.3,Satisfeito,10/06/1987,31/01/2025,3,Sim,Sem observações
616,Feminino,34,Tete,Licenciatura,Solteiro,28685.16,174.5,65.3,Muito satisfeito,01/04/1990,21/05/2025,2,Sim,Entrevista concluída
617,Feminino,22,Inhambane,Técnica,União de facto,15625.45,169.0,50.8,Insatisfeito,22/07/2002,25/07/2025,0,Não,Necessita revisão
618,Masculino,19,Zambézia,Licenciatura,União de facto,24549.12,159.0,82.4,Neutro,05/04/2005,17/11/2025,2,Não,Sem observações
619,Feminino,45,Zambézia,Primária,Casado,27549.79,161.1,80.8,Muito satisfeito,11/02/1979,13/03/2025,3,Não,Contacto posterior
620,Masculino,63,Cabo Delgado,Licenciatura,Solteiro,7751.79,183.0,51.6,Satisfeito,12/03/1961,04/01/2025,2,Não,Dados confirmados
621,Masculino,46,Niassa,Secundária,Solteiro,26483.34,167.6,94.8,Muito insatisfeito,25/03/1978,22/01/2025,2,Sim,Necessita revisão
622,Feminino,29,Gaza,Licenciatura,Viúvo,7883.45,164.5,69.8,Insatisfeito,08/10/1995,12/04/2025,1,Sim,Sem observações
623,Masculino,48,Nampula,Licenciatura,União de facto,10836.87,153.7,72.8,Muito satisfeito,1976-05-13,08/08/2025,1,Sim,Necessita revisão
624,Feminino,35,Zambézia,Secundária,Viúvo,12788.9,159.7,58.4,Insatisfeito,05/06/1989,28/03/2025,0,Sim,Dados confirmados
625,Masculino,31,Niassa,Primária,Casado,65167.16,176.4,52.7,Muito satisfeito,04/01/1993,10/11/2025,1,Não,Sem observações
626,Masculino,20,Zambézia,Técnica,Viúvo,30485.19,168.6,81.0,Neutro,30/07/2004,15/08/2025,2,Não,Dados confirmados
627,Feminino,44,Cabo Delgado,Nenhuma,Viúvo,9767.65,165.5,68.8,Muito satisfeito,04/08/1980,16/05/2025,1,Não,Entrevista concluída
628,Feminino,42,Inhambane,Desconhecido,Casado,43526.84,165.6,56.2,Satisfeito,03/04/1982,24/03/2025,0,Não,Sem observações
629,Masculino,23,Niassa,Licenciatura,Casado,26784.25,177.0,81.9,Muito satisfeito,29/04/2001,08/07/2025,2,Não,Dados confirmados
630,Feminino,18,Maputo,Mestrado,Divorciado,28557.69,173.1,96.3,Insatisfeito,06/04/2006,28/03/2025,1,Sim,Sem observações
